586950481, 24320, 2018-10-26 17:00:00, 72.5, P, 2018-10-12 09:30:00
369427252, 24320, 2018-10-26 17:00:00, 73.0, C, 2018-10-12 09:30:00
2387791271, 24320, 2018-10-26 17:00:00, 73.0, P, 2018-10-12 09:30:00
2299920896, 24320, 2018-10-26 17:00:00, 73.5, C, 2018-10-12 09:30:00
534259797, 24320, 2018-10-26 17:00:00, 73.5, P, 2018-10-12 09:30:00
3118211870, 24320, 2018-10-26 17:00:00, 74.0, C, 2018-10-12 09:30:00
2658126157, 24320, 2018-10-26 17:00:00, 74.0, P, 2018-10-12 09:30:00
1359897736, 24320, 2018-10-26 17:00:00, 75.0, C, 2018-10-12 09:30:00
61137587, 24320, 2018-10-26 17:00:00, 75.0, P, 2018-10-12 09:30:00
1326737532, 24320, 2018-10-26 17:00:00, 76.0, C, 2018-10-12 09:30:00
1599432277, 24320, 2018-10-26 17:00:00, 76.0, P, 2018-10-12 09:30:00
2330817460, 24320, 2018-10-26 17:00:00, 76.5, C, 2018-10-12 09:30:00
2128190917, 24320, 2018-10-26 17:00:00, 76.5, P, 2018-10-12 09:30:00
2040066926, 24320, 2018-10-26 17:00:00, 77.0, C, 2018-10-12 09:30:00
2784080999, 24320, 2018-10-26 17:00:00, 77.0, P, 2018-10-12 09:30:00
3587500456, 24320, 2018-10-26 17:00:00, 77.5, C, 2018-10-12 09:30:00
2276277949, 24320, 2018-10-26 17:00:00, 77.5, P, 2018-10-12 09:30:00
324643352, 24320, 2018-10-26 17:00:00, 78.0, C, 2018-10-12 09:30:00
653283189, 24320, 2018-10-26 17:00:00, 78.0, P, 2018-10-12 09:30:00
2996216708, 24320, 2018-10-26 17:00:00, 78.5, C, 2018-10-12 09:30:00
1626074971, 24320, 2018-10-26 17:00:00, 78.5, P, 2018-10-12 09:30:00
2552630736, 24320, 2018-10-26 17:00:00, 79.0, C, 2018-10-12 09:30:00
590348891, 24320, 2018-10-26 17:00:00, 79.0, P, 2018-10-12 09:30:00
2631085286, 24320, 2018-10-26 17:00:00, 80.0, C, 2018-10-12 09:30:00
1931142399, 24320, 2018-10-26 17:00:00, 80.0, P, 2018-10-12 09:30:00
2079415568, 24320, 2018-10-26 17:00:00, 81.0, C, 2018-10-12 09:30:00
3628496763, 24320, 2018-10-26 17:00:00, 81.0, P, 2018-10-12 09:30:00
199512970, 24320, 2018-10-26 17:00:00, 82.0, C, 2018-10-12 09:30:00
1511652179, 24320, 2018-10-26 17:00:00, 82.0, P, 2018-10-12 09:30:00
4132233388, 24320, 2018-10-26 17:00:00, 83.0, C, 2018-10-12 09:30:00
2490763439, 24320, 2018-10-26 17:00:00, 83.0, P, 2018-10-12 09:30:00
2887961942, 24320, 2018-10-26 17:00:00, 83.5, C, 2018-10-12 09:30:00
1261927223, 24320, 2018-10-26 17:00:00, 83.5, P, 2018-10-12 09:30:00
3965418882, 24320, 2018-10-26 17:00:00, 84.0, C, 2018-10-12 09:30:00
3904979625, 24320, 2018-10-26 17:00:00, 84.0, P, 2018-10-12 09:30:00
1458897702, 24320, 2018-10-26 17:00:00, 84.5, C, 2018-10-12 09:30:00
840136371, 24320, 2018-10-26 17:00:00, 84.5, P, 2018-10-12 09:30:00
1497537102, 24320, 2018-10-26 17:00:00, 85.0, C, 2018-10-12 09:30:00
3131525457, 24320, 2018-10-26 17:00:00, 85.0, P, 2018-10-12 09:30:00
1335568520, 24320, 2018-10-26 17:00:00, 85.5, C, 2018-10-12 09:30:00
2585208573, 24320, 2018-10-26 17:00:00, 85.5, P, 2018-10-12 09:30:00
3273613404, 24320, 2018-10-26 17:00:00, 86.0, C, 2018-10-12 09:30:00
2141909203, 24320, 2018-10-26 17:00:00, 86.0, P, 2018-10-12 09:30:00
3320557588, 24320, 2018-10-26 17:00:00, 86.5, C, 2018-10-12 09:30:00
642511549, 24320, 2018-10-26 17:00:00, 86.5, P, 2018-10-12 09:30:00
1111798562, 24320, 2018-10-26 17:00:00, 87.0, C, 2018-10-12 09:30:00
